Country_1,Country_2,Delay,Pearson
Albania,Ghana,-0.0,40.96379985456932
Albania,Greece,-0.0,51.27974895218436
Albania,Guadeloupe,-0.0,44.68606839076824
Albania,Guatemala,-0.0,42.49763699085749
Albania,Guernsey,-0.0,42.49763699085749
Albania,Guinea,-0.0,49.24550401465305
Albania,Guyana,-0.0,45.15979157495252
Albania,Holy See,4.0,38.49942997536506
Albania,Honduras,-0.0,50.970494326276416
Albania,Hungary,-0.0,51.92304018326819
Albania,Iceland,-0.0,50.41558705359452
Albania,India,-0.0,49.172915958998345
Albania,Indonesia,-0.0,52.8874255166744
Albania,Iran,-0.0,46.755031092658434
Albania,Iraq,-0.0,45.490430719739614
Albania,Ireland,-0.0,52.544762449022926
Albania,Israel,-0.0,51.726798343780885
Albania,Italy,-0.0,50.265557806664994
Albania,Jamaica,-0.0,51.840289569836926
Albania,Japan,-0.0,41.55195215858313
Albania,Jersey,-0.0,42.49763699085749
Albania,Jordan,-0.0,37.94824391691102
Albania,Kazakhstan,-0.0,48.29329628572064
Albania,Kenya,-0.0,44.68606839076824
Albania,Korea South,1.0,33.9078042777402
Albania,Kosovo,-0.0,31.37286152374647
Albania,Kuwait,-0.0,37.85261888789812
Albania,Latvia,-0.0,52.74252876582464
Albania,Lebanon,-0.0,50.62475690766329
Albania,Liechtenstein,-0.0,46.00226071039155
Albania,Lithuania,-0.0,51.213206822644835
Albania,Luxembourg,-0.0,52.69615568912877
Albania,Malaysia,-0.0,49.092120432446535
Albania,Maldives,-0.0,50.69036717754665
Albania,Malta,-0.0,52.4043569549912
Albania,Martinique,-0.0,49.7854279425642
Albania,Mauritania,-0.0,42.49763699085749
Albania,Mexico,-0.0,48.27304789668705
Albania,Moldova,-0.0,48.658750830517036
Albania,Monaco,-0.0,41.53706720469271
Albania,Mongolia,-0.0,48.34324762045472
Albania,Morocco,-0.0,49.24762926685787
Albania,Namibia,-0.0,42.49763699085749
Albania,Nepal,44.0,7.630435026579708
Albania,Netherlands,-0.0,51.93304853280688
Albania,New Zealand,-0.0,39.95245432065439
Albania,Nigeria,1.0,38.30067943184335
Albania,North Macedonia,-0.0,51.68317326076768
Albania,Norway,-0.0,53.041735985868385
Albania,Oman,-0.0,35.585461165475884
Albania,Pakistan,-0.0,51.35123219319787
Albania,Panama,-0.0,52.55386837921013
Albania,Paraguay,-0.0,51.440352451795476
Albania,Peru,-0.0,53.11358445997196
Albania,Philippines,-0.0,52.49385818265529
Albania,Poland,-0.0,53.25800757971158
Albania,Portugal,-0.0,51.696661735309846
Albania,Qatar,-0.0,52.26291926140554
Albania,Reunion,-0.0,51.59546673829425
Albania,Romania,-0.0,53.19999084763616
Albania,Russia,-0.0,51.945634759614165
Albania,Rwanda,-0.0,42.49763699085749
Albania,Saint Lucia,-0.0,40.96379985456932
Albania,Saint Vincent and the Grenadines,-0.0,42.49763699085749
Albania,San Marino,-0.0,49.31588897748256
Albania,Saudi Arabia,-0.0,53.40463743294329
Albania,Senegal,-0.0,46.80590342202516
Albania,Serbia,-0.0,53.50448864753143
Albania,Seychelles,-0.0,42.49763699085749
Albania,Singapore,-0.0,37.02615914868683
Albania,Slovakia,-0.0,53.01562626393036
Albania,Slovenia,-0.0,53.5532795824782
Albania,South Africa,-0.0,52.716224813480245
Albania,Spain,-0.0,53.01841711321953
Albania,Sri Lanka,-0.0,47.44654461197264
Albania,Sudan,-0.0,49.24550401465305
Albania,Suriname,-0.0,42.49763699085749
Albania,Sweden,-0.0,52.60472610561014
Albania,Switzerland,-0.0,51.55585040794924
Albania,Taiwan*,-0.0,30.120859594087655
Albania,Thailand,-0.0,41.787265596387535
Albania,Togo,4.0,38.49942997536506
Albania,Trinidad and Tobago,-0.0,42.49763699085749
Albania,Tunisia,-0.0,53.264623728860045
Albania,Turkey,-0.0,51.75840196527623
Albania,US,-0.0,52.95462169242869
Albania,Ukraine,-0.0,47.677635241797525
Albania,United Arab Emirates,-0.0,45.9182180417379
Albania,United Kingdom,-0.0,51.80621046474743
Albania,Uruguay,-0.0,42.49763699085749
Albania,Uzbekistan,-0.0,31.37286152374647
Albania,Venezuela,-0.0,36.41827857125861
Albania,Vietnam,-0.0,45.286317660900934
Albania,occupied Palestinian territory,-53.0,nan
Algeria,Afghanistan,-0.0,50.81288132537436
Algeria,Albania,-0.0,46.36740071326743
Algeria,Andorra,1.0,45.22799165125346
Algeria,Antigua and Barbuda,-0.0,39.80052081572011
Algeria,Argentina,-0.0,51.03765687687245
Algeria,Armenia,-0.0,44.577525577251706
Algeria,Aruba,-0.0,39.80052081572011
Algeria,Australia,-0.0,52.09329363073442
Algeria,Austria,-0.0,49.73449653627351
Algeria,Azerbaijan,-0.0,53.16262806816417
Algeria,Bahrain,-0.0,50.62332177055951
Algeria,Bangladesh,-0.0,48.668929241848936
Algeria,Belarus,-0.0,50.57353000652968
Algeria,Belgium,-0.0,51.52621677845117
Algeria,Bhutan,-0.0,48.12757369301488
Algeria,Bolivia,-0.0,43.10606429161671
Algeria,Bosnia and Herzegovina,-0.0,50.02900446549897
Algeria,Brazil,-0.0,47.3668977549635
Algeria,Brunei,-0.0,44.21889655504594
Algeria,Bulgaria,-0.0,45.33815231924666
Algeria,Burkina Faso,-0.0,45.85237850950686
Algeria,Cambodia,-0.0,47.36418924698911
Algeria,Cameroon,-0.0,48.80886965974243
Algeria,Canada,-0.0,51.87994176524781
Algeria,Cayman Islands,-0.0,39.80052081572011
Algeria,Central African Republic,-0.0,30.36203130007221
Algeria,Chile,-0.0,48.72364186604449
Algeria,China,13.0,27.904110731649393
Algeria,Colombia,-0.0,46.475889565481495
Algeria,Congo (Brazzaville),-0.0,30.36203130007221
Algeria,Congo (Kinshasa),-0.0,44.00271895193389
Algeria,Costa Rica,-0.0,48.72938119027662
Algeria,Cote d'Ivoire,-0.0,42.499701891231
Algeria,Croatia,-0.0,52.14239372549763
Algeria,Cruise Ship,12.0,32.69557408759073
Algeria,Cuba,-0.0,42.30501455954781
Algeria,Curacao,-0.0,37.76615039199345
Algeria,Cyprus,-0.0,45.356538068174686
Algeria,Czechia,-0.0,49.50200640082383
Algeria,Denmark,-0.0,47.10252849128594
Algeria,Dominican Republic,-0.0,52.173857184920536
Algeria,Ecuador,-0.0,52.82523732126599
Algeria,Egypt,-0.0,51.27227352111419
Algeria,Equatorial Guinea,-0.0,30.36203130007221
Algeria,Estonia,-0.0,45.48296139606725
Algeria,Eswatini,-0.0,37.76615039199345
Algeria,Ethiopia,-0.0,39.80052081572011
Algeria,Finland,-0.0,47.76032700430662
Algeria,France,-0.0,51.22275108151302
Algeria,Gabon,-0.0,37.76615039199345
Algeria,Georgia,-0.0,51.11273056003625
Algeria,Germany,-0.0,50.90683670452544
Algeria,Ghana,-0.0,37.521575268369105
Algeria,Greece,-0.0,51.35051672068765
Algeria,Guadeloupe,-0.0,39.17137737292961
Algeria,Guatemala,-0.0,37.76615039199345
Algeria,Guernsey,-0.0,37.76615039199345
Algeria,Guinea,-0.0,39.80052081572011
Algeria,Guyana,-0.0,40.06252753501893
Algeria,Holy See,-0.0,48.12757369301488
Algeria,Honduras,-0.0,44.256090864015974
Algeria,Hungary,-0.0,50.872697526408835
Algeria,Iceland,-0.0,52.785513761011956
Algeria,India,-0.0,53.094414082862436
Algeria,Indonesia,-0.0,48.389227114932794
Algeria,Iran,-0.0,53.02867120479424
Algeria,Iraq,-0.0,52.67736286000875
Algeria,Ireland,-0.0,49.729038663834515
Algeria,Israel,-0.0,51.89519807213676
Algeria,Italy,-0.0,52.72739899638228
Algeria,Jamaica,-0.0,42.91647024730203
Algeria,Japan,-0.0,50.73036333442819
Algeria,Jersey,-0.0,37.76615039199345
Algeria,Jordan,-0.0,43.12599543621285
Algeria,Kazakhstan,-0.0,41.199250538389606
Algeria,Kenya,-0.0,39.17137737292961
Algeria,Korea South,-0.0,47.91416526509399
Algeria,Kosovo,-0.0,30.36203130007221
Algeria,Kuwait,-0.0,48.26485888215072
Algeria,Latvia,-0.0,49.04403839673257
Algeria,Lebanon,-0.0,52.305970741844845
Algeria,Liechtenstein,-0.0,50.67614833561464
Algeria,Lithuania,-0.0,48.15262241070711
Algeria,Luxembourg,-0.0,46.26097127221361
Algeria,Malaysia,-0.0,51.9427556976626
Algeria,Maldives,-0.0,49.38127263000176
Algeria,Malta,-0.0,48.91906368738837
Algeria,Martinique,-0.0,49.12193552892883
Algeria,Mauritania,-0.0,37.76615039199345
Algeria,Mexico,-0.0,50.147428039955
Algeria,Moldova,-0.0,44.56942021897255
Algeria,Monaco,-0.0,48.285267172012624
Algeria,Mongolia,-0.0,43.683495152044415
Algeria,Morocco,-0.0,47.38529667542279
Algeria,Namibia,-0.0,37.76615039199345
Algeria,Nepal,31.0,10.46589067400221
Algeria,Netherlands,-0.0,51.39665661305844
Algeria,New Zealand,-0.0,52.40088600142846
Algeria,Nigeria,-0.0,47.27479483981435
Algeria,North Macedonia,-0.0,50.11836628969181
Algeria,Norway,-0.0,49.819562520309915
Algeria,Oman,-0.0,49.3480432347577
Algeria,Pakistan,-0.0,50.42344370411765
Algeria,Panama,-0.0,44.473419611490016
Algeria,Paraguay,-0.0,45.95970739398618
Algeria,Peru,-0.0,48.46828974944749
Algeria,Philippines,-0.0,48.41337434758444
Algeria,Poland,-0.0,48.48312692217181
Algeria,Portugal,-0.0,48.947492566294386
Algeria,Qatar,-0.0,45.838954899575995
Algeria,Reunion,-0.0,43.12028187730412
Algeria,Romania,-0.0,48.67955621540446
Algeria,Russia,-0.0,51.12732800588812
Algeria,Rwanda,-0.0,37.76615039199345
Algeria,Saint Lucia,-0.0,37.521575268369105
Algeria,Saint Vincent and the Grenadines,-0.0,37.76615039199345
Algeria,San Marino,-0.0,52.35563310413092
Algeria,Saudi Arabia,-0.0,47.539121331447305
Algeria,Senegal,-0.0,49.87265129292546
Algeria,Serbia,-0.0,45.82271665000292
Algeria,Seychelles,-0.0,37.76615039199345
Algeria,Singapore,-0.0,45.18206601799111
Algeria,Slovakia,-0.0,46.605051946331166
Algeria,Slovenia,-0.0,47.5265972288575
Algeria,South Africa,-0.0,47.42993007085099
Algeria,Spain,-0.0,48.60453670806753
Algeria,Sri Lanka,-0.0,42.03482054469529
Algeria,Sudan,-0.0,39.80052081572011
Algeria,Suriname,-0.0,37.76615039199345
Algeria,Sweden,-0.0,50.59967978694315
Algeria,Switzerland,-0.0,50.534383764411515
Algeria,Taiwan*,-0.0,41.548249536430696
Algeria,Thailand,-0.0,46.120936678212615
Algeria,Togo,-0.0,48.12757369301488
Algeria,Trinidad and Tobago,-0.0,37.76615039199345
Algeria,Tunisia,-0.0,48.0186175988164
Algeria,Turkey,-0.0,42.91174274535243
Algeria,US,-0.0,50.40013247945552
Algeria,Ukraine,-0.0,50.964281398365586
Algeria,United Arab Emirates,-0.0,50.999746112697075
Algeria,United Kingdom,-0.0,51.320244119066516
Algeria,Uruguay,-0.0,37.76615039199345
Algeria,Uzbekistan,-0.0,30.36203130007221
Algeria,Venezuela,-0.0,34.31784357491176
Algeria,Vietnam,-0.0,47.201891365724705
Algeria,occupied Palestinian territory,-53.0,nan
Andorra,Afghanistan,-6.0,36.19401011798848
Andorra,Albania,-8.0,33.149341076158976
Andorra,Algeria,-1.0,45.22799165125346
Andorra,Antigua and Barbuda,-11.0,26.647402004950603
Andorra,Argentina,-5.0,38.5340657505009
Andorra,Armenia,-0.0,25.6859273118098
Andorra,Aruba,-11.0,26.647402004950603
Andorra,Australia,-0.0,39.36321282086238
Andorra,Austria,-4.0,34.123382529895515
Andorra,Azerbaijan,-0.0,45.02163920866085
Andorra,Bahrain,-0.0,44.062256989658366
Andorra,Bangladesh,-6.0,41.30222882928531
Andorra,Belarus,-2.0,39.19595784162476
Andorra,Belgium,-4.0,37.959566414090204
Andorra,Bhutan,-4.0,46.73773191347204
Andorra,Bolivia,-9.0,27.427814573622374
Andorra,Bosnia and Herzegovina,-3.0,35.250048363682595
Andorra,Brazil,-4.0,32.84891391750704
Andorra,Brunei,-9.0,29.622376026578415
Andorra,Bulgaria,-6.0,28.726870642433155
Andorra,Burkina Faso,-8.0,35.428571428571416
Andorra,Cambodia,-6.0,31.36821663048856
Andorra,Cameroon,-4.0,45.38272619328518
Andorra,Canada,-0.0,39.62459797778723
Andorra,Cayman Islands,-11.0,26.647402004950603
Andorra,Central African Republic,-13.0,15.556175917121163
Andorra,Chile,-3.0,32.86326581364662
Andorra,China,13.0,31.837305158749718
Andorra,Colombia,-8.0,29.84809916373934
Andorra,Congo (Brazzaville),-13.0,15.556175917121163
Andorra,Congo (Kinshasa),-9.0,32.384967611032586
Andorra,Costa Rica,-6.0,37.369324841302856
Andorra,Cote d'Ivoire,-9.0,34.01680257083044
Andorra,Croatia,-0.0,41.61891786649882
Andorra,Cruise Ship,11.0,37.505139860010345
Andorra,Cuba,-10.0,30.379898954369366
Andorra,Curacao,-12.0,21.878786956349263
Andorra,Cyprus,-7.0,30.015620777593142
Andorra,Czechia,-4.0,33.97100138741498
Andorra,Denmark,-7.0,34.92183209816745
Andorra,Dominican Republic,-0.0,40.41511652847601
Andorra,Ecuador,-0.0,48.47145421010501
Andorra,Egypt,-4.0,40.75730857801199
Andorra,Equatorial Guinea,-13.0,15.556175917121163
Andorra,Estonia,-4.0,27.7833368864953
Andorra,Eswatini,-12.0,21.878786956349263
Andorra,Ethiopia,-11.0,26.647402004950603
Andorra,Finland,-4.0,31.474174836527098
Andorra,France,-3.0,38.7055276339933
Andorra,Gabon,-12.0,21.878786956349263
Andorra,Georgia,-0.0,40.45251132321145
Andorra,Germany,-3.0,36.35640959221527
Andorra,Ghana,-12.0,20.716239078953365
Andorra,Greece,-3.0,37.18248618313297
Andorra,Guadeloupe,-11.0,23.029961164159534
Andorra,Guatemala,-12.0,21.878786956349263
Andorra,Guernsey,-12.0,21.878786956349263
Andorra,Guinea,-11.0,26.647402004950603
Andorra,Guyana,-10.0,24.226836587847114
Andorra,Holy See,-4.0,46.73773191347204
Andorra,Honduras,-9.0,33.41360013106145
Andorra,Hungary,-2.0,36.66642493435056
Andorra,Iceland,-2.0,42.27399761715603
Andorra,India,-2.0,43.778403346538525
Andorra,Indonesia,-6.0,32.92187659923124
Andorra,Iran,-0.0,45.74767943226808
Andorra,Iraq,-0.0,47.393160902757145
Andorra,Ireland,-4.0,35.15584819412366
Andorra,Israel,-3.0,38.76458871793004
Andorra,Italy,-0.0,41.43474033231571
Andorra,Jamaica,-9.0,28.500467319403906
Andorra,Japan,-0.0,47.43039423765985
Andorra,Jersey,-12.0,21.878786956349263
Andorra,Jordan,-1.0,30.550841283282566
Andorra,Kazakhstan,-11.0,25.27603282274861
Andorra,Kenya,-11.0,23.029961164159534
Andorra,Korea South,-0.0,51.25754980456831
Andorra,Kosovo,-13.0,15.556175917121163
Andorra,Kuwait,-0.0,48.02087627044913
Andorra,Latvia,-6.0,33.83664556380636
Andorra,Lebanon,-0.0,41.25260428987611
Andorra,Liechtenstein,-2.0,38.64367132317183
Andorra,Lithuania,-0.0,32.1555570112031
Andorra,Luxembourg,-6.0,29.44078348544258
Andorra,Malaysia,-1.0,38.14092196512085
Andorra,Maldives,-6.0,39.26900590860615
Andorra,Malta,-5.0,34.39244612746896
Andorra,Martinique,-5.0,35.178569356939676
Andorra,Mauritania,-12.0,21.878786956349263
Andorra,Mexico,-0.0,36.286330907150536
Andorra,Moldova,-6.0,27.362315953765773
Andorra,Monaco,-0.0,47.35364861337477
Andorra,Mongolia,-8.0,37.0520868893662
Andorra,Morocco,-3.0,29.72117567890512
Andorra,Namibia,-12.0,21.878786956349263
Andorra,Nepal,37.0,13.0572269824258
Andorra,Netherlands,-3.0,38.38459136801457
Andorra,New Zealand,-0.0,48.25345789290677
Andorra,Nigeria,-0.0,47.397939133957514
Andorra,North Macedonia,-4.0,38.056211319650124
Andorra,Norway,-3.0,36.559564080877536
Andorra,Oman,-0.0,51.10544572405988
Andorra,Pakistan,-0.0,36.31700345507244
Andorra,Panama,-9.0,29.48038757632101
Andorra,Paraguay,-6.0,35.75237665005184
Andorra,Peru,-6.0,33.967687122792405
Andorra,Philippines,-6.0,32.85059930457956
Andorra,Poland,-6.0,33.055229048231396
Andorra,Portugal,-4.0,32.55169903730879
Andorra,Qatar,-8.0,33.371607619187586
Andorra,Reunion,-9.0,28.339303931267995
Andorra,Romania,-4.0,33.2951977890625
Andorra,Russia,-4.0,37.53148494385538
Andorra,Rwanda,-12.0,21.878786956349263
Andorra,Saint Lucia,-12.0,20.716239078953365
Andorra,Saint Vincent and the Grenadines,-12.0,21.878786956349263
Andorra,San Marino,-1.0,42.876448904585644
Andorra,Saudi Arabia,-6.0,32.65064542549726
Andorra,Senegal,-1.0,36.59092074765646
Andorra,Serbia,-8.0,31.17181150994685
Andorra,Seychelles,-12.0,21.878786956349263
Andorra,Singapore,-0.0,42.69013600105711
Andorra,Slovakia,-6.0,30.655488693140114
Andorra,Slovenia,-6.0,32.18555151162419
Andorra,South Africa,-6.0,31.338917757636324
Andorra,Spain,-5.0,33.021415290217305
Andorra,Sri Lanka,-9.0,23.768105731049125
Andorra,Sudan,-11.0,26.647402004950603
Andorra,Suriname,-12.0,21.878786956349263
Andorra,Sweden,-3.0,37.89796667188551
Andorra,Switzerland,-3.0,35.2355291400051
Andorra,Taiwan*,-0.0,43.82157931809279
Andorra,Thailand,-0.0,38.30900942192997
Andorra,Togo,-4.0,46.73773191347204
Andorra,Trinidad and Tobago,-12.0,21.878786956349263
Andorra,Tunisia,-6.0,33.67223147248691
Andorra,Turkey,-9.0,28.805487282130393
Andorra,US,-3.0,35.7342984597589
Andorra,Ukraine,-1.0,43.657406098529734
Andorra,United Arab Emirates,-0.0,44.62426203184976
Andorra,United Kingdom,-2.0,37.76396253952235
Andorra,Uruguay,-12.0,21.878786956349263
Andorra,Uzbekistan,-13.0,15.556175917121163
