Country_1,Country_2,Country_1_raw_count,Country_2_raw_count,Delay,Pearson
Afghanistan,Malta,170,156,-0.0,65.77538321624215
Afghanistan,Mauritania,170,5,-0.0,65.34147680059115
Afghanistan,Mauritius,170,128,-0.0,67.46948186111686
Afghanistan,Mexico,170,993,-0.0,68.1018312916463
Afghanistan,Moldova,170,298,-0.0,68.19621740400632
Afghanistan,Monaco,170,49,-0.0,67.75254699654019
Afghanistan,Mongolia,170,12,-0.0,61.8581061987455
Afghanistan,Montenegro,170,91,-0.0,67.47768697671596
Afghanistan,Morocco,170,556,-0.0,68.09322162295888
Afghanistan,Mozambique,170,8,-0.0,65.99585710297993
Afghanistan,Namibia,170,11,-0.0,67.67974671666158
Afghanistan,Nepal,170,5,-0.0,64.29560293951918
Afghanistan,Netherlands,170,11817,-0.0,68.05729475164806
Afghanistan,New Zealand,170,589,-0.0,67.16146742094284
Afghanistan,Nicaragua,170,4,-0.0,64.41803374004948
Afghanistan,Niger,170,27,-0.0,64.6321491084462
Afghanistan,Nigeria,170,131,-0.0,67.72938772883012
Afghanistan,North Macedonia,170,285,-0.0,67.7657229398851
Afghanistan,Norway,170,4445,-0.0,65.34658464254468
Afghanistan,Oman,170,179,-0.0,67.72890100140509
Afghanistan,Pakistan,170,1717,-0.0,67.01901029050043
Afghanistan,Panama,170,989,-0.0,67.97430450990962
Afghanistan,Papua New Guinea,170,1,-0.0,58.069241762583225
Afghanistan,Paraguay,170,64,-0.0,68.16624834571957
Afghanistan,Peru,170,950,-0.0,67.68362896029532
Afghanistan,Philippines,170,1546,-0.0,67.83994421682647
Afghanistan,Poland,170,2055,-0.0,68.2432023999835
Afghanistan,Portugal,170,6408,-0.0,68.01149213543094
Afghanistan,Qatar,170,693,-0.0,57.18979214035773
Afghanistan,Romania,170,2109,-0.0,68.42212794287721
Afghanistan,Russia,170,1836,-0.0,67.81059330485203
Afghanistan,Rwanda,170,70,-0.0,67.56571817385131
Afghanistan,Saint Kitts and Nevis,170,7,-0.0,59.719394616540924
Afghanistan,Saint Lucia,170,9,-0.0,63.19728684757578
Afghanistan,Saint Vincent and the Grenadines,170,1,1.0,50.90872801699153
Afghanistan,San Marino,170,230,-0.0,61.284693443425226
Afghanistan,Saudi Arabia,170,1453,-0.0,68.20662751327538
Afghanistan,Senegal,170,162,-0.0,67.88867051540123
Afghanistan,Serbia,170,785,-0.0,67.7851192550793
Afghanistan,Seychelles,170,8,-0.0,59.062141681578225
Afghanistan,Singapore,170,879,-0.0,65.47075790269088
Afghanistan,Slovakia,170,336,-0.0,65.75896675506796
Afghanistan,Slovenia,170,756,-0.0,65.10541952787923
Afghanistan,Somalia,170,3,-0.0,65.34378717455778
Afghanistan,South Africa,170,1326,-0.0,67.8298992090441
Afghanistan,Spain,170,87956,-0.0,68.17771898235307
Afghanistan,Sri Lanka,170,122,-0.0,63.153221746534264
Afghanistan,Sudan,170,6,-0.0,66.0366166140472
Afghanistan,Suriname,170,8,-0.0,65.07581955992819
Afghanistan,Sweden,170,4028,-0.0,65.92889417847739
Afghanistan,Switzerland,170,15922,-0.0,67.032984201927
Afghanistan,Syria,170,10,-0.0,65.13658932733645
Afghanistan,Taiwan*,170,306,-0.0,65.76082478454664
Afghanistan,Tanzania,170,19,-0.0,65.27683573640539
Afghanistan,Thailand,170,1524,-0.0,67.98700739096748
Afghanistan,Timor-Leste,170,1,-0.0,61.58682304819085
Afghanistan,Togo,170,30,-0.0,65.46961865268999
Afghanistan,Trinidad and Tobago,170,82,-0.0,65.21228031387525
Afghanistan,Tunisia,170,312,-0.0,67.90825687589334
Afghanistan,Turkey,170,10827,-0.0,65.31143523525961
Afghanistan,US,170,161807,-0.0,67.93540285957948
Afghanistan,Uganda,170,33,-0.0,65.53232278623726
Afghanistan,Ukraine,170,548,-0.0,65.95508377655925
Afghanistan,United Arab Emirates,170,611,-0.0,67.92225996600304
Afghanistan,United Kingdom,170,22453,-0.0,68.21489455738507
Afghanistan,Uruguay,170,310,-0.0,66.77505644136464
Afghanistan,Uzbekistan,170,149,-0.0,67.2403627588713
Afghanistan,Venezuela,170,135,-0.0,66.07866737217293
Afghanistan,Vietnam,170,203,-0.0,65.3995813174397
Afghanistan,West Bank and Gaza,170,116,-0.0,64.32383714955978
Afghanistan,Zambia,170,35,-0.0,65.56474555016814
Afghanistan,Zimbabwe,170,7,-0.0,65.30775047989297
Albania,Afghanistan,223,170,-0.0,67.34353663625149
Albania,Algeria,223,584,-0.0,67.90662904039445
Albania,Andorra,223,370,-0.0,67.27775869057908
Albania,Angola,223,7,-0.0,65.4160497857059
Albania,Antigua and Barbuda,223,7,-0.0,66.52442236939974
Albania,Argentina,223,820,-0.0,67.4428606840051
Albania,Armenia,223,482,-0.0,68.08892160073854
Albania,Australia,223,4361,-0.0,67.9436981922246
Albania,Austria,223,9618,-0.0,68.45273477447594
Albania,Azerbaijan,223,273,-0.0,66.6992453522746
Albania,Bahamas,223,14,-0.0,66.92216420400067
Albania,Bahrain,223,515,-0.0,65.58981466745782
Albania,Bangladesh,223,49,-0.0,67.97218527874506
Albania,Barbados,223,33,-0.0,66.54057633548305
Albania,Belarus,223,152,-0.0,66.52794442093989
Albania,Belgium,223,11899,-0.0,67.29458175317515
Albania,Belize,223,3,-0.0,63.32602765804878
Albania,Benin,223,6,-0.0,66.477100096992
Albania,Bhutan,223,4,-0.0,64.78496547976653
Albania,Bolivia,223,97,-0.0,66.64090530300588
Albania,Bosnia and Herzegovina,223,368,-0.0,67.5655924742319
Albania,Botswana,223,3,-0.0,28.44266675029868
Albania,Brazil,223,4579,-0.0,67.52295725079355
